Log Cabin Quilting "Make It and Take It" Session;South Hallway, William C. Knapp Varied Industries Building;$10 materials fee&semi 1-2 hours&semi pre-registration suggested;2013-08-09 12:30:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-09 13:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-09 13:00:00;0
Art Attack;Kids' Zone;Free crafts for kids&semi until 5 p.m.;2013-08-09 13:00:00;0
Getting Kids Outdoors;DNR Building Courtyard;;2013-08-09 13:00:00;0
"Biomass," Norm Olson, Iowa Energy Center BECON ;John Deere Agriculture Building;;2013-08-09 13:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-09 13:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-09 13:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-09 13:00:00;0
Oh My! It's Peach Pie! ;Judging Room 1, Elwell Family Food Center;;2013-08-09 13:00:00;0
It's "Cookie Time" Somewhere;Judging Room 3, Elwell Family Food Center;;2013-08-09 13:00:00;0
Favorite Frosted Sugar Cookies ;Judging Room 4, Elwell Family Food Center;;2013-08-09 13:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-09 13:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 13:00:00;0
Learn about Iowa's Wine and Grape Industry;Grandfather's Barn, Heritage Village;;2013-08-09 13:00:00;0
Cowboy Mounted Shooting Demonstration;Richard O. Jacobson Exhibition Center;;2013-08-09 13:00:00;0
26th Annual Best Grocery Bagger Contest;Budweiser Stage;;2013-08-09 13:00:00;0
4 for 1 Christian Rock, Norwalk;Susan Knapp Amphitheater;;2013-08-09 13:00:00;0
Educational Presentations and Working Exhibits;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-09 13:30:00;1
Barbed Wire Art, Vicki Ferriss;Patty and Jim Cownie Cultural Center;;2013-08-09 13:30:00;0
Farm Kitchen to Farm Field ;Judging Room 2, Elwell Family Food Center;;2013-08-09 13:30:00;0
Dessert On-a-stick  ;Judging Room 4, Elwell Family Food Center;;2013-08-09 13:30:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 13:30:00;0
Inner Rain Band, Knoxville;Fairview Stage;;2013-08-09 13:30:00;0
Mango and Dango;Strolling;;2013-08-09 14:00:00;0
Team Rock;Expo Hill;;2013-08-09 14:00:00;0
"What's New with Longaberger Baskets," Tish Frye;John Deere Agriculture Building;;2013-08-09 14:00:00;0
"Happiness Is" Iowa Honey Bees, Iowa Honey Producers Association;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-09 14:00:00;1
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-09 14:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-09 14:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-09 14:00:00;0
Simple Origami Box Folding, Hansen Family Origami;Patty and Jim Cownie Cultural Center;;2013-08-09 14:00:00;0
Watercolor, Jewelry, Acrylic Painting and Leather Stamping, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-09 14:00:00;0
Land O Lakes Sensational Sour Cream Creations ;Judging Room 1, Elwell Family Food Center;;2013-08-09 14:00:00;0
Hot! Hot! Hot! Recipe Contest ;Judging Room 2, Elwell Family Food Center;;2013-08-09 14:00:00;0
Adventureland Park Junior;Judging Room 3, Elwell Family Food Center;;2013-08-09 14:00:00;0
Scones with a Twist ;Judging Room 4, Elwell Family Food Center;;2013-08-09 14:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-09 14:00:00;0
Art Under the Tent Demonstration: Judy Long, Airbrushing;Hy-Vee Fun Forest;Until 4 p.m.;2013-08-09 14:00:00;0
VSA Iowa presents: Ray Thompson, The Mind Wizard;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 14:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-09 14:00:00;1
Horseshoe Pitching: Open Singles;Horseshoe Courts, Heritage Village;Contest registration begins 30-60 minutes prior;2013-08-09 14:00:00;1
Old Time Crafts with Amy and John Randolph;Country School, Heritage Village;;2013-08-09 14:00:00;0
Cowboy Mounted Shooting Demonstration;Richard O. Jacobson Exhibition Center;;2013-08-09 14:00:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-09 14:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-09 14:30:00;0
Seminar: Omelet King, Howard Hellmer ;Judging Room 4, Elwell Family Food Center;;2013-08-09 14:30:00;0
Iowan of the Day Presentation;Anne and Bill Riley Stage;Sponsored by Cookies Food Products;2013-08-09 14:30:00;0
RISEN Inspirational Band, Ankeny;Susan Knapp Amphitheater;;2013-08-09 14:30:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-09 15:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-09 15:00:00;0
FFA Ag Mechanics and Technology Awards;Youth Inn Stage;;2013-08-09 15:00:00;0
Landscape Tree Challenges;DNR Building Courtyard;;2013-08-09 15:00:00;0
Youth Spelling Bee;Penningroth Media Center, Cattle Barn;Grades 5 & 6&semi pre-registration required;2013-08-09 15:00:00;0
Weed Identification Contest Awards ;John Deere Agriculture Building;;2013-08-09 15:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-09 15:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-09 15:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-09 15:00:00;0
Tie-Dye Techniques, Anita Allen;Patty and Jim Cownie Cultural Center;;2013-08-09 15:00:00;0
Crochet Wired Jewelry, Barb Vaske;Patty and Jim Cownie Cultural Center;;2013-08-09 15:00:00;0
Land O Lakes Colossal Cottage Cheese Salad ;Judging Room 1, Elwell Family Food Center;;2013-08-09 15:00:00;0
My Grandparents' Favorite Food ;Judging Room 2, Elwell Family Food Center;;2013-08-09 15:00:00;0
Rip's Licorice Candy Creations;Judging Room 3, Elwell Family Food Center;;2013-08-09 15:00:00;0
Reptiles of Iowa and North America;Homemakers' Theater, Maytag Family Theaters;;2013-08-09 15:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 15:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-09 15:00:00;1
Cowboy Mounted Shooting Demonstration;Richard O. Jacobson Exhibition Center;;2013-08-09 15:00:00;0
Seminar: Two Chicks from the Sticks, Jill Means and Jamie Gorey;Judging Room 3, Elwell Family Food Center;;2013-08-09 15:30:00;0
Picklicious Recipes with Gedney Pickles;Judging Room 4, Elwell Family Food Center;;2013-08-09 15:30:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 15:30:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-09 15:30:00;0
Dream Dance Company, Urbandale;Susan Knapp Amphitheater;;2013-08-09 15:30:00;0
Mango and Dango;Strolling;;2013-08-09 16:00:00;0
"Honey and Bee Keeping," Iowa Honey Producers Association;John Deere Agriculture Building;;2013-08-09 16:00:00;0
Minute to Win It - Farm Edition, Polk & Dallas County Farm Bureau;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-09 16:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-09 16:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-09 16:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-09 16:00:00;0
Mixed Media, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-09 16:00:00;0
All American Apple Pie ;Judging Room 1, Elwell Family Food Center;;2013-08-09 16:00:00;0
Live Bats: Guardians of the Night - Could They Go Extinct?;Variety Theater, Maytag Family Theaters;;2013-08-09 16:00:00;0
Art Under the Tent Demonstration: Julie Brown, Jewelry;Hy-Vee Fun Forest;Until 6 p.m.;2013-08-09 16:00:00;0
VSA Iowa presents: Ray Thompson, The Mind Wizard;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-09 16:00:00;0
Learn about Iowa's Wine and Grape Industry;Grandfather's Barn, Heritage Village;;2013-08-09 16:00:00;0
Couples' Country Dance Lessons, Norma and Gary Hatcher, Osceola;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-09 16:00:00;1
OK Factor Instrumentalists, Waterloo;Anne and Bill Riley Stage;;2013-08-09 16:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-09 16:30:00;0
Team Rock;Expo Hill;;2013-08-09 16:30:00;0
FFA Ag Mechanics and Technology Parade;Outside FFA Display Building;;2013-08-09 16:30:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-09 16:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-09 16:30:00;0
The Value of Wetlands;DNR Building Courtyard;;2013-08-09 17:00:00;0
Share the Fun;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-09 17:00:00;1
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-09 17:00:00;0
Wire Jewelry, Christina Catron;Patty and Jim Cownie Cultural Center;;2013-08-09 17:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-09 17:00:00;0
Double Gold Wine Sampling;Grandfather's Barn, Heritage Village;Until 7 p.m.;2013-08-09 17:00:00;0
Coon Ridge Country: Old Country Dance, Stuart;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-09 17:00:00;0
Iowa State Fair Queen Introductions;Anne and Bill Riley Stage;;2013-08-09 17:00:00;0
KCCI 8 News at 5;Fairview Stage;;2013-08-09 17:00:00;0
Rabbit Hopping and Cavy Courses, Cassandra Brustkem and Joan Knoebel;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Until 7:30 p.m.;2013-08-09 17:30:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-09 17:30:00;0
Ice Carving Demonstration, Bill Gordish;Outside Agriculture Building, John Deere Agriculture Building;;2013-08-09 18:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-09 18:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-09 18:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-09 18:00:00;0
Watercolor, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-09 18:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-09 18:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-09 18:00:00;1
Sheep Show: Montadale;Sheep Barn;;2013-08-09 18:00:00;0
Team Rock;Expo Hill;;2013-08-09 18:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-09 18:30:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-09 18:30:00;1
Cowgirl Queen Contest;Richard O. Jacobson Exhibition Center;;2013-08-09 18:30:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-09 19:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-09 19:00:00;0
"Trial by Jury";Iowa Winegrowers' Tent, Heritage Village;Presented by the Young Lawyer's Division of the Iowa State Bar Association;2013-08-09 19:00:00;0
50s and 60s Favorites with the R.B.J. Trio, Des Moines;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-09 19:00:00;0
Dairy Cattle Celebrity Milking Contest;Pioneer Livestock Pavilion;;2013-08-09 19:00:00;0
Dairy Cattle Show: Kiddie Kattle Kapers;Pioneer Livestock Pavilion;;2013-08-09 19:00:00;0
Home Free;Anne and Bill Riley Stage;;2013-08-09 19:00:00;0
The Nadas;Fairview Stage;;2013-08-09 19:00:00;0
Happy Together Tour 2013 starring The Turtles featuring Flo & Eddie, Gary Puckett & The Union Gap, Chuck Negron formerly of Three Dog Night, Mark Lindsay former lead singer of Paul Revere & The Raiders and Gary Lewis & The Playboys, followed by Fireworks Spectacular;Grandstand;$25;2013-08-09 20:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-09 20:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-09 20:00:00;0
Skid Row ;Budweiser Stage;;2013-08-09 20:00:00;0
Greg Bates;Susan Knapp Amphitheater;;2013-08-09 20:00:00;0
Home Free;Anne and Bill Riley Stage;;2013-08-09 21:00:00;0
The Nadas;Fairview Stage;;2013-08-09 21:00:00;0
4-H and FFA Dairy Cattle Show;Pioneer Livestock Pavilion;;2013-08-10 07:30:00;0
Gardening Q&A, Polk County Master Gardeners;Discovery Garden, John Deere Agriculture Building;Until 8 p.m.;2013-08-10 08:00:00;1
Beef Cattle Show: Chianina;Outdoor Arena;;2013-08-10 08:00:00;0
Horse Show: Quarter Horse, Western;Richard O. Jacobson Exhibition Center;;2013-08-10 08:00:00;0
Sheep Show: Cheviot;Sheep Barn;;2013-08-10 08:00:00;0
Hedrick's Petting Zoo;North of Gate 11;Sponsored by Cellular Advantage&semi until 9 p.m.;2013-08-10 09:00:00;0
Iowa Craft Beer Tent;Rock Island Avenue;All day;2013-08-10 09:00:00;0
"Remembering Our Fallen" Veterans' Memorial;Richard O. Jacobson Exhibition Center Atrium;Until 9 p.m.;2013-08-10 09:00:00;0
Drake University Display;Rock Island Avenue;All day;2013-08-10 09:00:00;0
Cook This! Culinary Challenge;Bruce L. Rastetter 4-H Exhibits Building;Until 3:30 p.m.;2013-08-10 09:00:00;1
Educational Presentations and Working Exhibits;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-10 09:00:00;1
Hands-on Activities Corner;Bruce L. Rastetter 4-H Exhibits Building;Until 4 p.m.;2013-08-10 09:00:00;1
Butter Sculptures;John Deere Agriculture Building;All day;2013-08-10 09:00:00;0
Seed Survivor Interactive Display;John Deere Agriculture Building;All day;2013-08-10 09:00:00;0
4-H Horticulture Judging;John Deere Agriculture Building;;2013-08-10 09:00:00;0
Poppin' Penelope Balloon Art;Atrium, Patty and Jim Cownie Cultural Center;Until 9 p.m.;2013-08-10 09:00:00;0
Spinning Demonstrations, Sally Jo from Spring Valley Alpacas;Patty and Jim Cownie Cultural Center;Until 9 p.m.;2013-08-10 09:00:00;0
Name Bracelet Make and Take;Patty and Jim Cownie Cultural Center;10 minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-10 09:00:00;0
Decorative Painting, Sandy Gookin;Patty and Jim Cownie Cultural Center;Until 6 p.m.;2013-08-10 09:00:00;0
China Painting, Iowa China Painters;Patty and Jim Cownie Cultural Center;Until 5 p.m.;2013-08-10 09:00:00;0
Fingernail Art Make and Take;Patty and Jim Cownie Cultural Center;10+ minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-10 09:00:00;0
Candle Make and Take, Mom's Candleworks;Patty and Jim Cownie Cultural Center;10 minutes&semi $5+ materials fee&semi until 7 p.m. ;2013-08-10 09:00:00;0
Personalized Magnet Make and Take;Patty and Jim Cownie Cultural Center;10 minutes&semi $2 materials fee&semi until 5 p.m.;2013-08-10 09:00:00;0
Scrapbooking;Patty and Jim Cownie Cultural Center;Until 5 p.m.;2013-08-10 09:00:00;0
School Activities;Country School, Heritage Village;Until Noon;2013-08-10 09:00:00;0
Grape Getaway Kids' Activities;Across from Grandfather's Barn, Heritage Village;Until 9 p.m.;2013-08-10 09:00:00;0
Beef Cattle Show: Feeder Calf;Outdoor Arena;;2013-08-10 09:00:00;0
Poultry Show;Pigeon/Poultry/Rabbit Building;;2013-08-10 09:00:00;0
LEGO Art;South Atrium, William C. Knapp Varied Industries Building;Until 9 p.m.;2013-08-10 09:00:00;0
West Dale Studios, Urbandale;Anne and Bill Riley Stage;;2013-08-10 09:00:00;0
Dance Xtreme, Bondurant;Budweiser Stage;;2013-08-10 09:00:00;0
Joyce Maly Dance Studio, Altoona;Fairview Stage;;2013-08-10 09:00:00;0
Barbed Wire Art, Vicki Ferriss;Patty and Jim Cownie Cultural Center;;2013-08-10 09:30:00;0
Desserts for Jake ;Judging Room 4, Elwell Family Food Center;;2013-08-10 09:30:00;0
Horseshoe Pitching: Doubles Iowa State Fair Championship;Horseshoe Courts, Heritage Village;;2013-08-10 09:30:00;1
Spooky Sky Quilts with Patrick Lose;Second Floor, William C. Knapp Varied Industries Building;2 hours&semi $25 materials fee&semi pre-registration suggested;2013-08-10 09:30:00;0
FOX 17 Family Feud Game;Susan Knapp Amphitheater;;2013-08-10 09:30:00;0
National Anthem sung by "Oh, Say Can You Sing?" contest winner;Porch of the Administration Building;;2013-08-10 10:00:00;0
Fly Fishing Basics;DNR Building Courtyard;;2013-08-10 10:00:00;0
Healthy and Happy Outdoor Activities;DNR Building Courtyard;Until 3 p.m.;2013-08-10 10:00:00;0
Best Tasting Tomato Contest;John Deere Agriculture Building;Registration begins at 8 a.m.;2013-08-10 10:00:00;1
Rose Show;John Deere Agriculture Building;;2013-08-10 10:00:00;0
Milk Chug-A-Lug, Iowa State Fair and Iowa's Farmers;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-10 10:00:00;0
Air Brush, Shawn Palek;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
Henna Tattoo Art;Patty and Jim Cownie Cultural Center;Until 8 p.m.;2013-08-10 10:00:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
Simple Origami Box Folding, Hansen Family Origami;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
VSA Iowa Fest Artist Demonstration: Photography, Michael Grosbeck;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
Slumping Plastic, Friends of the Left Bank Studio;Patty and Jim Cownie Cultural Center;;2013-08-10 10:00:00;0
Keith's Beer Breads;Judging Room 1, Elwell Family Food Center;;2013-08-10 10:00:00;0
Taste of Honey Challenge ;Judging Room 3, Elwell Family Food Center;;2013-08-10 10:00:00;0
Cougar Country and Other Wild Cats of Iowa;Variety Theater, Maytag Family Theaters;;2013-08-10 10:00:00;0
VSA Iowa Carnival;Hy-Vee Fun Forest;$5&semi until 5 p.m.;2013-08-10 10:00:00;0
VSA Iowa Carnival Face Painting: Honey Grodt, Kathy Kooyman & Twyla Brede;Hy-Vee Fun Forest;$2-5&semi until 5 p.m.;2013-08-10 10:00:00;0
VSA Iowa Carnival Henna Tattoo: Anne Marie Goodman;Hy-Vee Fun Forest;$5+&semi until 5 p.m.;2013-08-10 10:00:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-10 10:00:00;0
Fiddlers' Contest, ages 18-49;Farm Bureau Pioneer Hall, Heritage Village;Until 4 p.m.&semi contest registration begins 30-60 minutes prior;2013-08-10 10:00:00;0
Beef Cattle Show: Maine-Anjou;Outdoor Arena;;2013-08-10 10:00:00;0
Egg Rolling Contest;Hill south of Pigeon/Poultry/Rabbit Building;;2013-08-10 10:00:00;1
Dance-a-Cross, West Des Moines;Anne and Bill Riley Stage;;2013-08-10 10:00:00;0
Miss Kitty's Country Dancers, Des Moines;Budweiser Stage;;2013-08-10 10:00:00;0
Vocalist John Thies, Ute;Fairview Stage;;2013-08-10 10:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-10 10:30:00;0
The Way We Live Award presented to the Zelle Family, Waverly&semi and the Boyle Family, Danbury;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by WHO NewsRadio 1040, and Tractor Supply Company;2013-08-10 10:30:00;0
Weaving on a Rug Loom, Teresa Burkhalter;Patty and Jim Cownie Cultural Center;;2013-08-10 10:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-10 10:30:00;0
Desserts for Christina ;Judging Room 4, Elwell Family Food Center;;2013-08-10 10:30:00;0
Junior Egg Rolling Contest (ages 12 and under);Hill south of Pigeon/Poultry/Rabbit Building;;2013-08-10 10:30:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-10 11:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-10 11:00:00;0
"Honey and Bee Keeping," Iowa Honey Producers Association;John Deere Agriculture Building;;2013-08-10 11:00:00;1
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-10 11:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-10 11:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-10 11:00:00;0
Tie-Dye Techniques, Anita Allen;Patty and Jim Cownie Cultural Center;;2013-08-10 11:00:00;0
Kenmore Honored Harvest Time Recipes ;Judging Room 1, Elwell Family Food Center;;2013-08-10 11:00:00;0
Seminar: Omelet King, Howard Hellmer ;Judging Room 3, Elwell Family Food Center;;2013-08-10 11:00:00;0
Helen Gannon Memorial Baking Competition ;Judging Room 4, Elwell Family Food Center;;2013-08-10 11:00:00;0
Reptiles of Iowa and North America;Homemakers' Theater, Maytag Family Theaters;;2013-08-10 11:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-10 11:00:00;0
Grape Stomp;Grandfather's Barn, Heritage Village;;2013-08-10 11:00:00;1
Guitar Contest;Farm Bureau Pioneer Hall, Heritage Village;Contest registration begins 30-60 minutes prior;2013-08-10 11:00:00;0
34th Army Concert Band, Fairfield;Anne and Bill Riley Stage;;2013-08-10 11:00:00;0
Party of Four Vocalists, Urbandale;Budweiser Stage;;2013-08-10 11:00:00;0
Ambassadors of Grace Southern Gospel, Thompson, MO;Fairview Stage;;2013-08-10 11:00:00;0
The ReCycle Show;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-10 11:30:00;0
Old-Fashioned Hymn Sing;First Church, Heritage Village;Sponsored by GuideOne Insurance;2013-08-10 11:30:00;1
Isiserettes Drill and Drum Corps, Des Moines;Susan Knapp Amphitheater;;2013-08-10 11:30:00;0
Mango and Dango;Strolling;;2013-08-10 12:00:00;0
Share the Fun;Bruce L. Rastetter 4-H Exhibits Building;;2013-08-10 12:00:00;1
Flower Show;John Deere Agriculture Building;;2013-08-10 12:00:00;0
"Creating Water Features for Your Landscape: Fountains and Rain Gardens," Jamie Beyer, Story County Master Gardener;John Deere Agriculture Building;;2013-08-10 12:00:00;0
Ag Craft Hour, Iowa State Fair and Iowa's Farmers;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;;2013-08-10 12:00:00;0
Glass Beads, Suzanne LaTour Stevens;Patty and Jim Cownie Cultural Center;;2013-08-10 12:00:00;0
Vera Towne's Chocolate Brownies with Frosting ;Judging Room 3, Elwell Family Food Center;;2013-08-10 12:00:00;0
Our Iowa Church Cookbook Favorites ;Judging Room 4, Elwell Family Food Center;;2013-08-10 12:00:00;0
Live Bats: Guardians of the Night - Could They Go Extinct?;Variety Theater, Maytag Family Theaters;;2013-08-10 12:00:00;0
VSA Iowa presents: Vocalist Denise Shipler;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-10 12:00:00;0
Chainsaw Carvers A.J. Lutter and Gary Keenan;South of First Church, Heritage Village;;2013-08-10 12:00:00;0
Ackley's Little German Band, Ackley;Farm Bureau Pioneer Hall, Heritage Village;;2013-08-10 12:00:00;0
State Fair Sew-In;South Hallway, William C. Knapp Varied Industries Building;Free&semi volunteers needed&semi until 5 p.m.;2013-08-10 12:00:00;0
Bill Riley's Talent Search;Anne and Bill Riley Stage;;2013-08-10 12:00:00;0
Leonard's Dance Studio, Des Moines;Budweiser Stage;;2013-08-10 12:00:00;0
Ira Grace & the Bible Belt Prophets, State Center;Fairview Stage;;2013-08-10 12:00:00;0
Timberworks Lumberjack Show;Kids' Zone;;2013-08-10 12:30:00;0
Wheel Thrown Pottery, Rebecca Brandow;Patty and Jim Cownie Cultural Center;;2013-08-10 12:30:00;0
Torch Fired Enamel Jewelry and Stamped Metal Jewelry, Rachel Sims;Patty and Jim Cownie Cultural Center;Materials fee varies&semi pre-registration suggested;2013-08-10 12:30:00;0
Sheep Shearing Contest;Sheep Barn;;2013-08-10 12:30:00;0
Driscolls Family Band, Ankeny ;Susan Knapp Amphitheater;;2013-08-10 12:30:00;0
Mango and Dango Stage Performance;Expo Hill;;2013-08-10 13:00:00;0
Bandaloni One Man Band;Strolling;Sponsored by Mountain Valley Water;2013-08-10 13:00:00;0
Iowa's Reintroduced Wildlife: Swans, Otters and Osprey;DNR Building Courtyard;;2013-08-10 13:00:00;0
Art Attack;Kids' Zone;Free crafts for kids&semi until 5 p.m.;2013-08-10 13:00:00;0
The TAF Magic Show;Christensen Farm Stage, Paul R. Knapp Animal Learning Center;Sponsored by Iowa's Farmers;2013-08-10 13:00:00;0
Fresh Fruit Art;Patty and Jim Cownie Cultural Center;;2013-08-10 13:00:00;1
Wire Jewelry Make and Take, Christina Catron;Patty and Jim Cownie Cultural Center;$5+ materials fee;2013-08-10 13:00:00;0
Chocolaterie Stam Chocolates ;Judging Room 1, Elwell Family Food Center;;2013-08-10 13:00:00;0
KC Masterpiece Baked Bean Creation ;Judging Room 2, Elwell Family Food Center;;2013-08-10 13:00:00;0
Birth in a Chicken House ;Judging Room 3, Elwell Family Food Center;;2013-08-10 13:00:00;0
Predator and Prey: Insects of Iowa and the World;Homemakers' Theater, Maytag Family Theaters;;2013-08-10 13:00:00;0
Mama Lou: American Strong Woman;Fun Forest Stage, Hy-Vee Fun Forest;ASL interpreted courtesy of the Deaf Action Center and the Iowa State Fair;2013-08-10 13:00:00;0
Learn about Iowa's Wine and Grape Industry;Grandfather's Barn, Heritage Village;;2013-08-10 13:00:00;0
